Id,Name,Region,Add,Town,Px,Py
C1_382000000A_403107,香帥蛋糕芋製所,新北市,新北市221汐止區汐萬路一段211巷26號,汐止區,121.6511,25.07196
C1_382000000A_403115,白雲派出所,新北市,新北市221汐止區 汐碇路436巷36號一帶,汐止區,121.64544,25.03094
C1_382000000A_403122,新旺集瓷,新北市,新北市239鶯歌區臺灣尖山埔路81號,鶯歌區,121.3478,24.95117
C1_382000000A_403149,外木山濱海風景區,基隆市,基隆市203中山區協和街215號,中山區,121.72715,25.16356
C1_382000000A_403158,三空泉登山步道,新北市,新北市251淡水區三空泉,淡水區,121.48148,25.15908
C1_382000000A_403238,陽明山天籟渡假酒店,新北市,新北市208金山區名流路1-7號,金山區,121.59541,25.20194
C1_382000000A_403279,泰山森林書屋,新北市,新北市243泰山區辭修路9號,泰山區,121.42748,25.0567
C1_382000000A_403283,錦繡莊文化園區,新北市,新北市251淡水區瓦窯(磘)坑9號,淡水區,121.479,25.18472
C1_382000000A_403288,中山溫泉公園,新北市,新北市208金山區溫泉路2巷10號,金山區,121.63998,25.22198
C1_382000000A_403310,卡滋爆米花,新北市,新北市249八里區觀海大道171號,八里區,121.42265,25.16183
C1_382000000A_403312,高家繡球花田-第三園區,新北市,新北市207萬里區新北市萬里區大坪路32-6號,萬里區,121.6316,25.17133
C1_382000000A_403313,牡丹老街,新北市,新北市227雙溪區牡丹老街,雙溪區,121.85073,25.05881
C1_382000000A_403314,公司田溪自行車道,新北市,新北市251淡水區公司田溪自行車道,淡水區,121.44373,25.19023
C1_382000000A_403315,螃蟹主題公園,新北市,新北市207萬里區新北市萬里區漁澳路2號,萬里區,121.68677,25.19485
C1_382000000A_403316,野柳保安宮,新北市,新北市207萬里區港東路69號,萬里區,121.68803,25.20443
C1_382000000A_403317,猴硐壺穴,新北市,新北市224瑞芳區猴硐壺穴,瑞芳區,121.82486,25.07954
C1_382000000A_403318,瑞猴自行車道,新北市,新北市224瑞芳區瑞芳車站到猴硐車站路程,瑞芳區,121.80597,25.10874
C1_382000000A_403319,磺清大橋,新北市,新北市208金山區磺清大橋,金山區,121.63525,25.2298
C1_382000000A_403320,磺港公共浴室(黃金之湯),新北市,新北市208金山區磺港路208號,金山區,121.64406,25.22779
C1_382000000A_403321,柚花香道,新北市,新北市249八里區荖阡坑路（北49鄉道）,八里區,121.39959,25.14154
C1_382000000A_403322,新北市衝浪運動教育園區,新北市,新北市208金山區海興路49號,金山區,121.6306,25.23972
C1_382000000A_403323,三貂嶺隧道,新北市,新北市224瑞芳區碩仁里三爪子段魚寮子小段151-1、151-8地號,瑞芳區,121.8157,25.05944
C1_382000000A_403324,和美漁港,新北市,新北市228貢寮區和美村海邊淺石灘上,貢寮區,121.91599,25.07513
C1_382000000A_403329,中角灣衝浪運動園區,新北市,新北市208金山區海興路49號,金山區,121.6306,25.23972
C1_382000000A_403330,橫山梯田,新北市,新北市252三芝區橫山里,三芝區,121.51697,25.25446
C1_382000000A_403331,鶯歌陶趣家馬賽克diy工坊,新北市,新北市239鶯歌區尖山埔路55巷6號,鶯歌區,121.34832,24.95078
C1_382000000A_403332,猴硐,新北市,新北市224瑞芳區猴硐柴寮路70號(猴硐車站),瑞芳區,121.82742,25.08701
C1_382000000A_403333,金瓜寮溪自行車道,新北市,新北市232坪林區金瓜寮,坪林區,121.67997,24.91459
C1_382000000A_403334,臺華窯,新北市,新北市239鶯歌區中正一路426號,鶯歌區,121.34857,24.95089
C1_382000000A_403335,四腳亭砲台,新北市,新北市224瑞芳區四腳亭,瑞芳區,121.78287,25.11659
C1_382000000A_403336,觀音巖警報鐘亭,新北市,新北市226平溪區石底里觀音巖,平溪區,121.73772,25.02581
C1_382000000A_403337,敢部隊指揮部碉堡遺址(文史影像公園),新北市,新北市243泰山區明志路一段352巷巷底,泰山區,121.42978,25.05946
C1_382000000A_403338,松子腳砲臺遺址,新北市,新北市249八里區,八里區,121.40264,25.14453
C1_382000000A_403339,鹽寮抗日紀念碑,新北市,新北市228貢寮區研海街45號,貢寮區,121.92752,25.04142
C1_382000000A_403340,迪毅堂,新北市,新北市220板橋區中山路一段161號28樓,板橋區,121.46554,25.01223
C1_382000000A_403341,燦光寮古道,新北市,新北市227雙溪區金瓜石燦光寮山,雙溪區,121.86559,25.09299
C1_382000000A_403342,鶯歌石與長壽步道,新北市,新北市239鶯歌區中正一路,三峽區,121.40412,24.94502
C1_382000000A_403343,鎮南宮,新北市,新北市222深坑區大崙腳8號,深坑區,121.61505,24.99157
C1_387000000A_000001,Top City臺中大遠百,臺中市,臺中市407西屯區臺灣大道三段251號,西屯區,120.64453,24.16466
C1_387000000A_000003,柳原教會,臺中市,臺中市400中區興中街119號,中區,120.68112,24.14598
C1_387000000A_000007,老樹根魔法木工坊,臺中市,臺中市402南區樹義路63號,南區,120.65279,24.10984
C1_387000000A_000009,白冷圳紀念公園,臺中市,臺中市426新社區中95線道,新社區,120.82948,24.16796
C1_387000000A_000010,梧棲港觀光漁市,臺中市,臺中市436清水區海濱里北堤路30號,清水區,120.52072,24.2932
C1_387000000A_000013,八二三紀念公園,臺中市,臺中市406北屯區昌平東五路,北屯區,120.68925,24.18755
C1_387000000A_000015,台灣氣球博物館,臺中市,臺中市429神岡區大豐路5段505號,神岡區,120.69908,24.24733
C1_387000000A_000024,精明一街,臺中市,臺中市403西區精明一街,西區,120.65583,24.15623
C1_387000000A_000025,潭雅神綠園道,臺中市,臺中市427潭子區中山路三段1-2號,潭子區,120.70629,24.22056
C1_387000000A_000028,臺中公園,臺中市,臺中市404北區雙十路一段65號,北區,120.68571,24.14431
C1_387000000A_000031,中正公園,臺中市,臺中市404北區學士路100號,北區,120.68251,24.15748
C1_387000000A_000032,臺中市中山堂,臺中市,臺中市404北區學士路98號,北區,120.68276,24.1553
C1_387000000A_000033,中正露營區,臺中市,臺中市406北屯區北屯區連坑巷,北屯區,120.78459,24.17279
C1_387000000A_000036,中華夜市,臺中市,臺中市400中區中華路一段,中區,120.67566,24.14429
C1_387000000A_000039,逢甲夜市_逢甲商圈,臺中市,臺中市407西屯區文華路,西屯區,120.64632,24.17951
C1_387000000A_000041,臺中市孔廟,臺中市,臺中市404北區雙十路二段30 號,北區,120.68997,24.15432
C1_387000000A_000043,台中文心玉市-天目城,臺中市,臺中市408南屯區五權西路二段957號,南屯區,120.6327,24.14513
C1_387000000A_000044,大坑9號及9-1號步道,臺中市,臺中市406北屯區經補路一段383巷,北屯區,120.73362,24.18015
C1_387000000A_000045,國立自然科學博物館921地震教育園區,臺中市,臺中市413霧峰區坑口里中正路46號,霧峰區,120.70022,24.0429
C1_387000000A_000048,麗寶樂園渡假區,臺中市,臺中市421后里區福容路8號(臺中后里外埔交流道下),后里區,120.69559,24.32302
C1_387000000A_000049,月眉觀光糖廠,臺中市,臺中市421后里區甲后路二段350號,后里區,120.69443,24.31409
C1_387000000A_000052,臺中火車站ˍ舊站,臺中市,臺中市400中區臺灣大道一段1號,中區,120.68501,24.13678
C1_387000000A_000054,高美濕地_高美野生動物保護區,臺中市,臺中市436清水區大甲溪出海口高美濕地,清水區,120.54981,24.31195
C1_387000000A_000055,美術園道,臺中市,臺中市403西區五權西二街152號,西區,120.66286,24.13597
C1_387000000A_000056,臺中州廳,臺中市,臺中市403西區民權路99號,西區,120.67848,24.13856
C1_387000000A_000060,臺中市港區藝術中心,臺中市,臺中市436清水區忠貞路21 號,清水區,120.5578,24.27073
C1_387000000A_000063,中興堂,臺中市,臺中市404北區精武路291-3號,北區,120.68551,24.14582
C1_387000000A_000065,后里馬場,臺中市,臺中市421后里區寺山路41號,后里區,120.73629,24.29856
C1_387000000A_000070,臺中市第二市場,臺中市,臺中市400中區三民路二段87號,中區,120.67882,24.14236
C1_387000000A_000071,臺中都會公園,臺中市,臺中市407西屯區都會園路1215巷140號,西屯區,120.59852,24.20787
C1_387000000A_000072,臺中酒廠,臺中市,臺中市407西屯區工業28路2號,西屯區,120.59911,24.16478
C1_387000000A_000073,東協廣場,臺中市,臺中市400中區綠川西街135號,中區,120.684,24.13921
C1_387000000A_000074,東海大學_路思義教堂,臺中市,臺中市407西屯區臺灣大道四段1727號,西屯區,120.60067,24.1789
C1_387000000A_000075,大安濱海樂園,臺中市,臺中市439大安區福住里北汕路86巷1號,大安區,120.58616,24.38369
C1_387000000A_000076,八仙山國家森林遊樂區,臺中市,臺中市424和平區東關路一段200之8號,和平區,121.01518,24.19194
C1_387000000A_000077,大雪山國家森林遊樂區,臺中市,臺中市424和平區雪山路18號,和平區,120.97458,24.24477
C1_387000000A_000079,鰲峰山運動公園,臺中市,臺中市436清水區鰲海路100號,清水區,120.58427,24.27319
C1_387000000A_000081,葫蘆墩文化中心,臺中市,臺中市420豐原區圓環東路782 號,豐原區,120.73019,24.25281
C1_387000000A_000082,石岡水壩,臺中市,臺中市422石岡區豐勢路1238號,石岡區,120.76952,24.2813
C1_387000000A_000083,勤美誠品綠園道,臺中市,臺中市403西區公益路68號,西區,120.66385,24.15123
C1_387000000A_000086,佛光山惠中寺,臺中市,臺中市408南屯區南屯區惠中路三段65號,南屯區,120.64101,24.14909
C1_387000000A_000087,崇德觀光玉市,臺中市,臺中市406北屯區崇德路三段728號,北屯區,120.6866,24.19614
C1_387000000A_000089,后豐鐵馬道,臺中市,臺中市420豐原區國豐路三段,豐原區,120.74082,24.27231
C1_387000000A_000090,大甲鐵砧山風景特定區,臺中市,臺中市437大甲區成功路221號,大甲區,120.64999,24.35924
C1_387000000A_000093,林氏貞孝坊,臺中市,臺中市437大甲區順天路和光明路口(順天路119號),大甲區,120.62186,24.34435
C1_387000000A_000100,東勢客家文化園區,臺中市,臺中市423東勢區中山路1號,東勢區,120.83185,24.25765
C1_387000000A_000105,情人木橋,臺中市,臺中市422石岡區萬興村豐勢路881巷,石岡區,120.789,24.27242
C1_387000000A_000109,紫雲巖,臺中市,臺中市436清水區大街路206號,清水區,120.57929,24.27112
C1_387000000A_000118,后里環保公園,臺中市,臺中市421后里區舊社里,后里區,120.7089,24.28703
C1_387000000A_000119,霧峰農會酒莊,臺中市,臺中市413霧峰區中正路345號,霧峰區,120.69295,24.03857
C1_387000000A_000120,湖水岸藝術街坊,臺中市,臺中市408南屯區文心南五路與向心南路口,南屯區,120.64449,24.13153
C1_387000000A_000122,忠孝夜市,臺中市,臺中市402南區忠孝路181號,南區,120.68344,24.13018
C1_387000000A_000125,臺中市忠烈祠,臺中市,臺中市404北區力行路二段264號,北區,120.69042,24.15276
C1_387000000A_000127,國定古蹟霧峰林家ˍ萊園,臺中市,臺中市413霧峰區萊園路91號,霧峰區,120.70094,24.06312
C1_387000000A_000129,東光園道,臺中市,臺中市401東區北起東光園道446-1號前，南至忠明南路,東區,120.69671,24.13681
C1_387000000A_000130,東豐自行車綠廊,臺中市,臺中市422石岡區石城街1號,石岡區,120.77887,24.27604
C1_387000000A_000133,台中南天宮-關帝聖君,臺中市,臺中市401東區自由路三段309 號,東區,120.69537,24.14292
C1_387000000A_000134,國立臺灣體育運動大學體育場館,臺中市,臺中市404北區力行路271 號,北區,120.6887,24.15157
C1_387000000A_000136,豐樂雕塑公園,臺中市,臺中市408南屯區文心南五路331號,南屯區,120.64334,24.13151
C1_387000000A_000144,張家祖廟,臺中市,臺中市407西屯區安和路111 號,西屯區,120.62205,24.17611
C1_387000000A_000146,望高寮,臺中市,臺中市408南屯區中台路,大肚區,120.5813,24.14362
C1_387000000A_000149,臺中市洲際棒球場,臺中市,臺中市406北屯區四民里崇德路三段835號(環中路一段與崇德路三段交叉口）,北屯區,120.68404,24.19966
C1_387000000A_000150,河畔藝術街,臺中市,臺中市403西區博館路、華美西街一段交叉口,西區,120.66192,24.15868
C1_387000000A_000156,天津成衣街,臺中市,臺中市404北區天津一街22號,北區,120.67468,24.1705
C1_387000000A_000158,自然科學博物館之植物園,臺中市,臺中市404北區館前路1號,北區,120.66763,24.15808
C1_387000000A_000161,台中城隍廟,臺中市,臺中市402南區城隍里合作街94巷50號,南區,120.68125,24.12848
C1_387000000A_000162,慈善寺,臺中市,臺中市406北屯區天津路四段198號,北屯區,120.69041,24.16812
C1_387000000A_000163,新光三越百貨公司_台中中港店,臺中市,臺中市407西屯區臺灣大道三段301號,西屯區,120.64371,24.16526
C1_387000000A_000164,萬和宮,臺中市,臺中市408南屯區萬和路一段51號,南屯區,120.63926,24.13786
C1_387000000A_000165,萬春宮,臺中市,臺中市400中區成功路212號,中區,120.68165,24.14214
C1_387000000A_000178,金華山媽祖文物館,臺中市,臺中市437大甲區光明路119巷9號,大甲區,120.62065,24.34409
C1_387000000A_000206,中社觀光花市,臺中市,臺中市421后里區三豐路五段333號,后里區,120.73029,24.33397
C1_387000000A_000212,沐心泉休閒農場,臺中市,臺中市426新社區中和村中興街60號,新社區,120.84756,24.14942
C1_387000000A_000213,昇和香菇農園,臺中市,臺中市426新社區協成村協中街263號,新社區,120.80091,24.19856
C1_387000000A_000258,酒桶山農場,臺中市,臺中市411太平區東汴里山田路長青巷26號,太平區,120.8132,24.13686
C1_387000000A_000263,繼光街商圈,臺中市,臺中市400中區繼光街、臺灣大道一段西側至民權路,中區,120.683,24.1392
C1_387000000A_000267,中友百貨,臺中市,臺中市404北區三民路三段161 號,北區,120.6846,24.15226
C1_387000000A_000268,廣三SOGO百貨,臺中市,臺中市403西區臺灣大道二段459號,西區,120.6621,24.15538
C1_387000000A_000271,樂成宮,臺中市,臺中市401東區旱溪街48 號,東區,120.69802,24.1407
C1_387000000A_000275,磺溪書院,臺中市,臺中市432大肚區磺溪里文昌一街10號,大肚區,120.53931,24.15006
C1_387000000A_000278,寶覺寺,臺中市,臺中市404北區健行路140 號,北區,120.68694,24.15929
C1_387000000A_000333,大墩文化中心,臺中市,臺中市403西區英才路600號,西區,120.66607,24.14146
C1_387000000A_000335,臺中市文昌公廟,臺中市,臺中市408南屯區文昌街100號,南屯區,120.63861,24.13798
C1_387000000A_000336,日南車站,臺中市,臺中市437大甲區中山路二段140巷8號,大甲區,120.65412,24.37807
C1_387000000A_000337,震災復興紀念碑,臺中市,臺中市421后里區泰安村泰安車站側,后里區,120.7491,24.32285
C1_387000000A_000339,大安溪鐵橋ˍ花樑鐵橋,臺中市,臺中市421后里區泰安里,后里區,120.757,24.32855
C1_387000000A_000340,追分車站,臺中市,臺中市432大肚區王田村追分街13號,大肚區,120.57018,24.12062
C1_387000000A_000341,梨山風景區,臺中市,臺中市424和平區梨山里中正路95號,和平區,121.24876,24.25563
C1_387000000A_000344,公老坪會館農場,臺中市,臺中市420豐原區水源路坪頂巷12 之1號,豐原區,120.7617,24.26247
C1_387000000A_000349,成功車站,臺中市,臺中市414烏日區中山路三段550 號,烏日區,120.59016,24.11422
C1_387000000A_000351,昌平路皮鞋街,臺中市,臺中市406北屯區昌平路一段與興安路一段之間,北屯區,120.69302,24.1678
C1_387000000A_000355,張廖家廟,臺中市,臺中市407西屯區西平里西安街205巷1號,西屯區,120.64562,24.18231
C1_387000000A_000358,大坑1號步道,臺中市,臺中市406北屯區連坑巷產業道路旁,北屯區,120.78408,24.19043
